[rosmaster.main][INFO] 2023-09-14 16:01:55,085: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-09-14 16:01:55,085: Starting ROS Master Node
[rosmaster.master][INFO] 2023-09-14 16:01:55,391: +PUB [/rosout_agg] /rosout http://segbot:36353/
[rosmaster.master][INFO] 2023-09-14 16:01:55,391: +PARAM [/scaled_vel_joint_traj_controller/constraints/shoulder_pan_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,391: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_pan_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,391: +PARAM [/pose_based_cartesian_traj_controller/base] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,391: +PARAM [/move_group/max_safe_path_cost] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_pan_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/ur_hardware_interface/kinematics/forearm/roll] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/vel_joint_traj_controller/constraints/wrist_3_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +SUB [/rosout] /rosout http://segbot:36353/
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/ur_hardware_interface/kinematics/wrist_2/yaw] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_pan_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/pos_joint_traj_controller/constraints/shoulder_lift_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,392: +PARAM [/ur_hardware_interface/headless_mode] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/vel_joint_traj_controller/constraints/shoulder_pan_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/joint_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/planner_configs/SPARStwo/max_failures] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/planner_configs/KPIECE/failed_expansion_score_factor] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/planner_configs/RRTstar/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/vel_joint_traj_controller/constraints/wrist_1_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/pos_joint_traj_controller/constraints/wrist_3_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/planner_configs/TRRT/min_temperature] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/scaled_vel_joint_traj_controller/gains/elbow_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_lift_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/vel_joint_traj_controller/constraints/wrist_2_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/pos_joint_traj_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_lift_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_lift_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/ur5_wrist_handeyecalibration_eye_on_hand/inverse] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/moveit_sim_hw_interface/joint_model_group] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/move_group/planner_configs/BFMT/balanced] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,393: +PARAM [/robot_status_controller/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/scaled_vel_joint_traj_controller/constraints/wrist_3_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/vel_joint_traj_controller/gains/wrist_3_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/speed_scaling_state_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/move_group/planner_configs/LazyPRM/range] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/vel_joint_traj_controller/gains/wrist_3_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/move_group/allow_trajectory_execution] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/vel_joint_traj_controller/gains/wrist_3_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/move_group/planner_configs/KPIECE/range] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/move_group/planner_configs/LBTRRT/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/vel_joint_traj_controller/gains/shoulder_pan_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/vel_joint_traj_controller/gains/shoulder_pan_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/pose_based_cartesian_traj_controller/tip] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/pos_joint_traj_controller/constraints/wrist_2_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/vel_joint_traj_controller/gains/shoulder_pan_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/move_group/planner_configs/BKPIECE/failed_expansion_score_factor] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/move_group/trajectory_execution/allowed_execution_duration_scaling] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/usb_cam/image_width] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/ur_hardware_interface/kinematics/forearm/y] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,394: +PARAM [/ur_hardware_interface/kinematics/forearm/x] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/planner_configs/SPARStwo/stretch_factor] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/ur_hardware_interface/kinematics/forearm/z] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/vel_joint_traj_controller/velocity_ff/shoulder_lift_joint] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/scaled_pos_joint_traj_controller/action_monitor_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/vel_joint_traj_controller/gains/wrist_1_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/forward_joint_traj_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/jiggle_fraction] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/moveit_sim_hw_interface/joint_model_group_pose] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/vel_joint_traj_controller/constraints/wrist_3_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/twist_controller/frame_id] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/joint_based_cartesian_traj_controller/tip] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/twist_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/planner_configs/RRT/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/scaled_vel_joint_traj_controller/action_monitor_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/planner_configs/PRMstar/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/planner_configs/RRTConnect/range] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/planner_configs/KPIECE/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/move_group/planner_configs/TRRT/k_constant] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/ur5_wrist_handeyecalibration_eye_on_hand/robot_effector_frame] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,395: +PARAM [/scaled_vel_joint_traj_controller/constraints/elbow_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/robot_description_kinematics/manipulator/kinematics_solver_timeout] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/scaled_pos_joint_traj_controller/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/planner_configs/FMT/num_samples] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/scaled_vel_joint_traj_controller/gains/elbow_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/scaled_vel_joint_traj_controller/constraints/shoulder_lift_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/planner_configs/LazyPRMstar/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/max_range] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/scaled_vel_joint_traj_controller/gains/elbow_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/trajectory_execution/allowed_goal_duration_margin] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/planner_configs/LBTRRT/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/request_adapters] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/usb_cam/image_height] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/octomap_resolution] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/planner_configs/RRT/range] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/move_group/planning_scene_monitor/publish_transforms_updates] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/joint_state_controller/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/pos_joint_traj_controller/constraints/wrist_3_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/scaled_pos_joint_traj_controller/constraints/shoulder_lift_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,396: +PARAM [/vel_joint_traj_controller/velocity_ff/wrist_2_joint] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/scaled_pos_joint_traj_controller/stop_trajectory_duration] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/joint_group_vel_controller/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur_hardware_interface/kinematics/wrist_1/pitch] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur_hardware_interface/reverse_port] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/move_group/use_controller_manager] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur5_wrist_handeyecalibration_eye_on_hand/tracking_base_frame] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/move_group/planner_configs/STRIDE/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur_hardware_interface/kinematics/wrist_2/z] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/move_group/planner_configs/TRRT/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/vel_joint_traj_controller/gains/shoulder_lift_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/move_group/planner_configs/STRIDE/estimated_dimension] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/move_group/planner_configs/RRTstar/delay_collision_checking] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur_hardware_interface/kinematics/wrist_3/x] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/scaled_pos_joint_traj_controller/constraints/shoulder_lift_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/joint_group_vel_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur_hardware_interface/kinematics/wrist_3/yaw] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/move_group/planner_configs/EST/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/robot_description_semantic] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/ur_hardware_interface/kinematics/forearm/yaw] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,397: +PARAM [/vel_joint_traj_controller/constraints/shoulder_lift_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/pos_joint_traj_controller/constraints/stopped_velocity_tolerance] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/ur_hardware_interface/kinematics/shoulder/x] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/ur_hardware_interface/kinematics/shoulder/y] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/ur_hardware_interface/kinematics/shoulder/z] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/move_group/planner_configs/TRRT/init_temperature] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/ur5_wrist_handeyecalibration_eye_on_hand/calibration_file] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/scaled_vel_joint_traj_controller/velocity_ff/wrist_2_joint] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/ur_hardware_interface/kinematics/upper_arm/x] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/vel_joint_traj_controller/gains/wrist_2_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/ur_hardware_interface/kinematics/upper_arm/z] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/vel_joint_traj_controller/gains/wrist_2_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/scaled_vel_joint_traj_controller/constraints/shoulder_pan_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/vel_joint_traj_controller/constraints/elbow_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/vel_joint_traj_controller/gains/shoulder_pan_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/vel_joint_traj_controller/gains/elbow_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/vel_joint_traj_controller/gains/wrist_2_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,398: +PARAM [/robot_description_planning/joint_limits/shoulder_lift_joint/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/LBKPIECE/border_fraction] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/image_view/autosize] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/usb_cam/camera_frame_id] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/joint_based_cartesian_traj_controller/base] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/ur_hardware_interface/kinematics/wrist_2/x] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/SBL/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/BFMT/radius_multiplier] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/BiTRRT/frountier_threshold] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/BiTRRT/temp_change_factor] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/ur_hardware_interface/kinematics/wrist_1/x] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/ur_hardware_interface/kinematics/wrist_1/y] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/ur_hardware_interface/kinematics/wrist_1/z] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/ur_hardware_interface/tool_baud_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/force_torque_sensor_controller/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/BKPIECE/range] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/vel_joint_traj_controller/velocity_ff/wrist_3_joint] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/robot_description_planning/joint_limits/wrist_2_joint/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,399: +PARAM [/move_group/planner_configs/SPARStwo/sparse_delta_fraction] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/ur5_wrist_handeyecalibration_eye_on_hand/eye_on_hand] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/pos_joint_traj_controller/constraints/elbow_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/vel_joint_traj_controller/gains/shoulder_lift_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/scaled_vel_joint_traj_controller/constraints/shoulder_lift_joint/goal] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/scaled_vel_joint_traj_controller/gains/wrist_1_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/move_group/planner_configs/LBTRRT/epsilon] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/scaled_vel_joint_traj_controller/gains/wrist_1_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/scaled_vel_joint_traj_controller/gains/wrist_1_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/scaled_pos_joint_traj_controller/constraints/wrist_1_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/vel_joint_traj_controller/gains/shoulder_lift_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/scaled_vel_joint_traj_controller/constraints/stopped_velocity_tolerance] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/move_group/planner_configs/BFMT/optimality] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/vel_joint_traj_controller/gains/shoulder_lift_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/move_group/planner_configs/BKPIECE/min_valid_path_fraction] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/robot_description_kinematics/manipulator/kinematics_solver_attempts] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/force_torque_sensor_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/joint_based_cartesian_traj_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/aruco_tracker/marker_size] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,400: +PARAM [/move_group/planner_configs/ProjEST/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/vel_joint_traj_controller/constraints/shoulder_pan_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/move_group/planner_configs/RRTConnect/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/robot_description_planning/joint_limits/wrist_2_joint/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/forward_cartesian_traj_controller/joints] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/scaled_vel_joint_traj_controller/gains/shoulder_lift_joint/i_clamp] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/move_group/trajectory_execution/execution_duration_monitoring] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/move_group/planner_configs/TRRT/goal_bias] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/vel_joint_traj_controller/gains/elbow_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/scaled_vel_joint_traj_controller/gains/wrist_3_joint/p] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/robot_description_planning/joint_limits/shoulder_lift_joint/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/ur_hardware_interface/servoj_lookahead_time] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/vel_joint_traj_controller/gains/elbow_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/scaled_vel_joint_traj_controller/gains/wrist_3_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/move_group/planner_configs/PRM/type] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/vel_joint_traj_controller/constraints/wrist_1_joint/trajectory] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/vel_joint_traj_controller/gains/elbow_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/scaled_vel_joint_traj_controller/gains/wrist_3_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/usb_cam/pixel_format] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,401: +PARAM [/ur_hardware_interface/script_file] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/move_group/capabilities] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/vel_joint_traj_controller/gains/wrist_1_joint/i] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/vel_joint_traj_controller/gains/wrist_1_joint/d] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/ur_hardware_interface/kinematics/wrist_2/y] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/ur_hardware_interface/kinematics/shoulder/yaw] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/move_group/planner_configs/BiTRRT/init_temperature] by /roslaunch
[rosmaster.master][INFO] 2023-09-14 16:01:55,402: +PARAM [/vel_joint_traj_controller/gains/wrist_1_joint/p] by /roslaunch
